_step,train/loss,eval/paloma/c4_en-llama3/loss,eval_dropless/paloma/c4_en-llama3/loss,eval/macro_loss,eval_dropless/macro_loss,_segment
69537,1.2350878715515137,,,,,hero-wd-gate-router-p02-step58k
69539,1.228522777557373,,,,,hero-wd-gate-router-p02-step58k
69543,1.2224347591400146,,,,,hero-wd-gate-router-p02-step58k
69558,1.2168505191802979,,,,,hero-wd-gate-router-p02-step58k
69601,1.2422198057174683,,,,,hero-wd-gate-router-p02-step58k
69621,1.2327064275741577,,,,,hero-wd-gate-router-p02-step58k
69626,1.2305245399475098,,,,,hero-wd-gate-router-p02-step58k
69633,1.235346794128418,,,,,hero-wd-gate-router-p02-step58k
69634,1.2338261604309082,,,,,hero-wd-gate-router-p02-step58k
69670,1.2287405729293823,,,,,hero-wd-gate-router-p02-step58k
69678,1.2293282747268677,,,,,hero-wd-gate-router-p02-step58k
69693,1.2473366260528564,,,,,hero-wd-gate-router-p02-step58k
69698,1.2365128993988037,,,,,hero-wd-gate-router-p02-step58k
69717,1.222908616065979,,,,,hero-wd-gate-router-p02-step58k
69730,1.2321218252182007,,,,,hero-wd-gate-router-p02-step58k
69806,1.236698865890503,,,,,hero-wd-gate-router-p02-step58k
69814,1.2456318140029907,,,,,hero-wd-gate-router-p02-step58k
69816,1.2391098737716675,,,,,hero-wd-gate-router-p02-step58k
69827,1.2357301712036133,,,,,hero-wd-gate-router-p02-step58k
69842,1.2310842275619507,,,,,hero-wd-gate-router-p02-step58k
69858,1.2404446601867676,,,,,hero-wd-gate-router-p02-step58k
69872,1.236079216003418,,,,,hero-wd-gate-router-p02-step58k
69873,1.2250070571899414,,,,,hero-wd-gate-router-p02-step58k
69877,1.2384051084518433,,,,,hero-wd-gate-router-p02-step58k
69895,1.2395926713943481,,,,,hero-wd-gate-router-p02-step58k
69900,1.23002028465271,,,,,hero-wd-gate-router-p02-step58k
69911,1.232783317565918,,,,,hero-wd-gate-router-p02-step58k
69966,1.2321624755859375,,,,,hero-wd-gate-router-p02-step58k
69968,1.2304507493972778,,,,,hero-wd-gate-router-p02-step58k
70019,1.239068627357483,,,,,hero-wd-gate-router-p02-step58k
70021,1.2267067432403564,,,,,hero-wd-gate-router-p02-step58k
70037,1.2391523122787476,,,,,hero-wd-gate-router-p02-step58k
70061,1.2303282022476196,,,,,hero-wd-gate-router-p02-step58k
70065,1.232745885848999,,,,,hero-wd-gate-router-p02-step58k
70078,1.230913758277893,,,,,hero-wd-gate-router-p02-step58k
70089,1.2339035272598267,,,,,hero-wd-gate-router-p02-step58k
70111,1.250260591506958,,,,,hero-wd-gate-router-p02-step58k
70128,1.239890694618225,,,,,hero-wd-gate-router-p02-step58k
70142,1.2428832054138184,,,,,hero-wd-gate-router-p02-step58k
70157,1.2395076751708984,,,,,hero-wd-gate-router-p02-step58k
70161,1.2345716953277588,,,,,hero-wd-gate-router-p02-step58k
70265,1.2317777872085571,,,,,hero-wd-gate-router-p02-step58k
70290,1.2221707105636597,,,,,hero-wd-gate-router-p02-step58k
70305,1.223006010055542,,,,,hero-wd-gate-router-p02-step58k
70323,1.2346646785736084,,,,,hero-wd-gate-router-p02-step58k
70337,1.2242573499679565,,,,,hero-wd-gate-router-p02-step58k
70359,1.2419869899749756,,,,,hero-wd-gate-router-p02-step58k
70361,1.237797737121582,,,,,hero-wd-gate-router-p02-step58k
70370,1.2368571758270264,,,,,hero-wd-gate-router-p02-step58k
70381,1.2292829751968384,,,,,hero-wd-gate-router-p02-step58k
70391,1.2330632209777832,,,,,hero-wd-gate-router-p02-step58k
70406,1.2387193441390991,,,,,hero-wd-gate-router-p02-step58k
70460,1.2266130447387695,,,,,hero-wd-gate-router-p02-step58k
70471,1.2334675788879395,,,,,hero-wd-gate-router-p02-step58k
70479,1.2331154346466064,,,,,hero-wd-gate-router-p02-step58k
70487,1.2316744327545166,,,,,hero-wd-gate-router-p02-step58k
70491,1.2175437211990356,,,,,hero-wd-gate-router-p02-step58k
70494,1.2441438436508179,,,,,hero-wd-gate-router-p02-step58k
70496,1.2341991662979126,,,,,hero-wd-gate-router-p02-step58k
70539,1.2310893535614014,,,,,hero-wd-gate-router-p02-step58k
70548,1.2359141111373901,,,,,hero-wd-gate-router-p02-step58k
70554,1.2311668395996094,,,,,hero-wd-gate-router-p02-step58k
70566,1.2488778829574585,,,,,hero-wd-gate-router-p02-step58k
70587,1.250657558441162,,,,,hero-wd-gate-router-p02-step58k
70592,1.234200358390808,,,,,hero-wd-gate-router-p02-step58k
70601,1.2249581813812256,,,,,hero-wd-gate-router-p02-step58k
70607,1.2416584491729736,,,,,hero-wd-gate-router-p02-step58k
70610,1.2307173013687134,,,,,hero-wd-gate-router-p02-step58k
70611,1.2396594285964966,,,,,hero-wd-gate-router-p02-step58k
70624,1.230582356452942,,,,,hero-wd-gate-router-p02-step58k
70672,1.2251826524734497,,,,,hero-wd-gate-router-p02-step58k
70674,1.2371909618377686,,,,,hero-wd-gate-router-p02-step58k
70697,1.242935061454773,,,,,hero-wd-gate-router-p02-step58k
70806,1.2437736988067627,,,,,hero-wd-gate-router-p02-step58k
70809,1.2315384149551392,,,,,hero-wd-gate-router-p02-step58k
70814,1.2335327863693237,,,,,hero-wd-gate-router-p02-step58k
70819,1.233053207397461,,,,,hero-wd-gate-router-p02-step58k
70841,1.2394593954086304,,,,,hero-wd-gate-router-p02-step58k
70850,1.2459840774536133,,,,,hero-wd-gate-router-p02-step58k
70887,1.2388144731521606,,,,,hero-wd-gate-router-p02-step58k
70890,1.227042555809021,,,,,hero-wd-gate-router-p02-step58k
70907,1.2215895652770996,,,,,hero-wd-gate-router-p02-step58k
70908,1.2426433563232422,,,,,hero-wd-gate-router-p02-step58k
70924,1.2326264381408691,,,,,hero-wd-gate-router-p02-step58k
70926,1.235573410987854,,,,,hero-wd-gate-router-p02-step58k
70936,1.2363698482513428,,,,,hero-wd-gate-router-p02-step58k
70977,1.232735276222229,,,,,hero-wd-gate-router-p02-step58k
70980,1.246991753578186,,,,,hero-wd-gate-router-p02-step58k
70989,1.222734808921814,,,,,hero-wd-gate-router-p02-step58k
70998,1.248063325881958,,,,,hero-wd-gate-router-p02-step58k
71003,1.2419039011001587,,,,,hero-wd-gate-router-p02-step58k
71004,1.2280172109603882,,,,,hero-wd-gate-router-p02-step58k
71013,1.230165958404541,,,,,hero-wd-gate-router-p02-step58k
71034,1.2270077466964722,,,,,hero-wd-gate-router-p02-step58k
71035,1.2377433776855469,,,,,hero-wd-gate-router-p02-step58k
71038,1.2278964519500732,,,,,hero-wd-gate-router-p02-step58k
71048,1.2436598539352417,,,,,hero-wd-gate-router-p02-step58k
71055,1.2340582609176636,,,,,hero-wd-gate-router-p02-step58k
71113,1.2340092658996582,,,,,hero-wd-gate-router-p02-step58k
71193,1.2388746738433838,,,,,hero-wd-gate-router-p02-step58k
71195,1.2296855449676514,,,,,hero-wd-gate-router-p02-step58k
71231,1.2407166957855225,,,,,hero-wd-gate-router-p02-step58k
71245,1.23685622215271,,,,,hero-wd-gate-router-p02-step58k
71255,1.2244266271591187,,,,,hero-wd-gate-router-p02-step58k
71257,1.2288541793823242,,,,,hero-wd-gate-router-p02-step58k
71261,1.243961215019226,,,,,hero-wd-gate-router-p02-step58k
71282,1.2297228574752808,,,,,hero-wd-gate-router-p02-step58k
71294,1.2344856262207031,,,,,hero-wd-gate-router-p02-step58k
71325,1.2338368892669678,,,,,hero-wd-gate-router-p02-step58k
71367,1.2314199209213257,,,,,hero-wd-gate-router-p02-step58k
71372,1.2352523803710938,,,,,hero-wd-gate-router-p02-step58k
71395,1.226637363433838,,,,,hero-wd-gate-router-p02-step58k
71397,1.2357100248336792,,,,,hero-wd-gate-router-p02-step58k
71401,1.230736255645752,,,,,hero-wd-gate-router-p02-step58k
71424,1.2372357845306396,,,,,hero-wd-gate-router-p02-step58k
71436,1.2347991466522217,,,,,hero-wd-gate-router-p02-step58k
71480,1.2366174459457397,,,,,hero-wd-gate-router-p02-step58k
71510,1.2342342138290405,,,,,hero-wd-gate-router-p02-step58k
71602,1.2316747903823853,,,,,hero-wd-gate-router-p02-step58k
71609,1.2352876663208008,,,,,hero-wd-gate-router-p02-step58k
71619,1.2303850650787354,,,,,hero-wd-gate-router-p02-step58k
71634,1.2243773937225342,,,,,hero-wd-gate-router-p02-step58k
71640,1.2377086877822876,,,,,hero-wd-gate-router-p02-step58k
71649,1.2287545204162598,,,,,hero-wd-gate-router-p02-step58k
71650,1.2309057712554932,,,,,hero-wd-gate-router-p02-step58k
71663,1.2369273900985718,,,,,hero-wd-gate-router-p02-step58k
71711,1.2441520690917969,,,,,hero-wd-gate-router-p02-step58k
71720,1.2394211292266846,,,,,hero-wd-gate-router-p02-step58k
71736,1.2446606159210205,,,,,hero-wd-gate-router-p02-step58k
71752,1.2335759401321411,,,,,hero-wd-gate-router-p02-step58k
71804,1.2302665710449219,,,,,hero-wd-gate-router-p02-step58k
71819,1.2304701805114746,,,,,hero-wd-gate-router-p02-step58k
71854,1.2267869710922241,,,,,hero-wd-gate-router-p02-step58k
71865,1.227333903312683,,,,,hero-wd-gate-router-p02-step58k
71895,1.2354844808578491,,,,,hero-wd-gate-router-p02-step58k
71897,1.2256805896759033,,,,,hero-wd-gate-router-p02-step58k
71898,1.2286473512649536,,,,,hero-wd-gate-router-p02-step58k
71900,1.2171481847763062,,,,,hero-wd-gate-router-p02-step58k
71971,1.239315152168274,,,,,hero-wd-gate-router-p02-step58k
71994,1.2394765615463257,,,,,hero-wd-gate-router-p02-step58k
71999,,,2.309312582015991,,2.0714566707611084,hero-wd-gate-router-p02-step58k
72008,1.232577919960022,,,,,hero-wd-gate-router-p02-step58k
72020,1.2334994077682495,,,,,hero-wd-gate-router-p02-step58k
72021,1.231032371520996,,,,,hero-wd-gate-router-p02-step58k
72027,1.2270193099975586,,,,,hero-wd-gate-router-p02-step58k
72040,1.2221635580062866,,,,,hero-wd-gate-router-p02-step58k
72057,1.2266179323196411,,,,,hero-wd-gate-router-p02-step58k
72061,1.2316087484359741,,,,,hero-wd-gate-router-p02-step58k
72070,1.2291096448898315,,,,,hero-wd-gate-router-p02-step58k
72082,1.2293457984924316,,,,,hero-wd-gate-router-p02-step58k
72084,1.2352498769760132,,,,,hero-wd-gate-router-p02-step58k
72102,1.235352873802185,,,,,hero-wd-gate-router-p02-step58k
72105,1.2364461421966553,,,,,hero-wd-gate-router-p02-step58k
72117,1.2195682525634766,,,,,hero-wd-gate-router-p02-step58k
72118,1.2237648963928223,,,,,hero-wd-gate-router-p02-step58k
72144,1.2216776609420776,,,,,hero-wd-gate-router-p02-step58k
72168,1.2340655326843262,,,,,hero-wd-gate-router-p02-step58k
72169,1.2329189777374268,,,,,hero-wd-gate-router-p02-step58k
72180,1.2327797412872314,,,,,hero-wd-gate-router-p02-step58k
72189,1.243282437324524,,,,,hero-wd-gate-router-p02-step58k
72193,1.2447839975357056,,,,,hero-wd-gate-router-p02-step58k
72207,1.2353042364120483,,,,,hero-wd-gate-router-p02-step58k
72210,1.2375047206878662,,,,,hero-wd-gate-router-p02-step58k
72264,1.244704246520996,,,,,hero-wd-gate-router-p02-step58k
72272,1.2403407096862793,,,,,hero-wd-gate-router-p02-step58k
72273,1.2506247758865356,,,,,hero-wd-gate-router-p02-step58k
72281,1.2380684614181519,,,,,hero-wd-gate-router-p02-step58k
72322,1.2340775728225708,,,,,hero-wd-gate-router-p02-step58k
72330,1.2512168884277344,,,,,hero-wd-gate-router-p02-step58k
72342,1.2390570640563965,,,,,hero-wd-gate-router-p02-step58k
72346,1.2367267608642578,,,,,hero-wd-gate-router-p02-step58k
72398,1.2385021448135376,,,,,hero-wd-gate-router-p02-step58k
72404,1.2371870279312134,,,,,hero-wd-gate-router-p02-step58k
72416,1.2336245775222778,,,,,hero-wd-gate-router-p02-step58k
72422,1.2264808416366577,,,,,hero-wd-gate-router-p02-step58k
72430,1.2388288974761963,,,,,hero-wd-gate-router-p02-step58k
72444,1.250503420829773,,,,,hero-wd-gate-router-p02-step58k
72474,1.2225892543792725,,,,,hero-wd-gate-router-p02-step58k
72480,1.233976125717163,,,,,hero-wd-gate-router-p02-step58k
72482,1.2473152875900269,,,,,hero-wd-gate-router-p02-step58k
72486,1.2367877960205078,,,,,hero-wd-gate-router-p02-step58k
72509,1.2254114151000977,,,,,hero-wd-gate-router-p02-step58k
72511,1.242335557937622,,,,,hero-wd-gate-router-p02-step58k
72519,1.2420676946640015,,,,,hero-wd-gate-router-p02-step58k
72530,1.2312953472137451,,,,,hero-wd-gate-router-p02-step58k
72533,1.2407593727111816,,,,,hero-wd-gate-router-p02-step58k
72537,1.243348240852356,,,,,hero-wd-gate-router-p02-step58k
72542,1.2257694005966187,,,,,hero-wd-gate-router-p02-step58k
72544,1.2431564331054688,,,,,hero-wd-gate-router-p02-step58k
72550,1.2334942817687988,,,,,hero-wd-gate-router-p02-step58k
72559,1.2407710552215576,,,,,hero-wd-gate-router-p02-step58k
72592,1.247685432434082,,,,,hero-wd-gate-router-p02-step58k
72652,1.2377331256866455,,,,,hero-wd-gate-router-p02-step58k
72684,1.2257708311080933,,,,,hero-wd-gate-router-p02-step58k
72691,1.2257311344146729,,,,,hero-wd-gate-router-p02-step58k
72696,1.2461161613464355,,,,,hero-wd-gate-router-p02-step58k
72697,1.2481805086135864,,,,,hero-wd-gate-router-p02-step58k
72704,1.2405810356140137,,,,,hero-wd-gate-router-p02-step58k
72727,1.2401639223098755,,,,,hero-wd-gate-router-p02-step58k
72743,1.2373327016830444,,,,,hero-wd-gate-router-p02-step58k
72751,1.2256437540054321,,,,,hero-wd-gate-router-p02-step58k
72769,1.230717658996582,,,,,hero-wd-gate-router-p02-step58k
72794,1.2213773727416992,,,,,hero-wd-gate-router-p02-step58k
72796,1.2385042905807495,,,,,hero-wd-gate-router-p02-step58k
72806,1.2478293180465698,,,,,hero-wd-gate-router-p02-step58k
72813,1.2161213159561157,,,,,hero-wd-gate-router-p02-step58k
72817,1.246748924255371,,,,,hero-wd-gate-router-p02-step58k
72818,1.2340424060821533,,,,,hero-wd-gate-router-p02-step58k
72820,1.2307274341583252,,,,,hero-wd-gate-router-p02-step58k
72830,1.242845058441162,,,,,hero-wd-gate-router-p02-step58k
72865,1.2480095624923706,,,,,hero-wd-gate-router-p02-step58k
72883,1.2320314645767212,,,,,hero-wd-gate-router-p02-step58k
72899,1.2485966682434082,,,,,hero-wd-gate-router-p02-step58k
72915,1.23329758644104,,,,,hero-wd-gate-router-p02-step58k
72941,1.2457019090652466,,,,,hero-wd-gate-router-p02-step58k
72954,1.252151608467102,,,,,hero-wd-gate-router-p02-step58k
72963,1.2383371591567993,,,,,hero-wd-gate-router-p02-step58k
72968,1.2384897470474243,,,,,hero-wd-gate-router-p02-step58k
72999,1.236321210861206,,,,,hero-wd-gate-router-p02-step58k
73001,1.2370439767837524,,,,,hero-wd-gate-router-p02-step58k
73009,1.2425425052642822,,,,,hero-wd-gate-router-p02-step58k
73030,1.2311210632324219,,,,,hero-wd-gate-router-p02-step58k
73032,1.2405868768692017,,,,,hero-wd-gate-router-p02-step58k
73059,1.2428224086761475,,,,,hero-wd-gate-router-p02-step58k
73080,1.2441825866699219,,,,,hero-wd-gate-router-p02-step58k
73084,1.2509998083114624,,,,,hero-wd-gate-router-p02-step58k
73115,1.2335158586502075,,,,,hero-wd-gate-router-p02-step58k
73132,1.2340295314788818,,,,,hero-wd-gate-router-p02-step58k
73137,1.2356911897659302,,,,,hero-wd-gate-router-p02-step58k
73172,1.2401518821716309,,,,,hero-wd-gate-router-p02-step58k
73199,1.2452031373977661,,,,,hero-wd-gate-router-p02-step58k
73206,1.2344251871109009,,,,,hero-wd-gate-router-p02-step58k
73264,1.2408074140548706,,,,,hero-wd-gate-router-p02-step58k
73285,1.2333811521530151,,,,,hero-wd-gate-router-p02-step58k
73318,1.2392680644989014,,,,,hero-wd-gate-router-p02-step58k
73337,1.2367048263549805,,,,,hero-wd-gate-router-p02-step58k
73380,1.2441308498382568,,,,,hero-wd-gate-router-p02-step58k
73383,1.2360697984695435,,,,,hero-wd-gate-router-p02-step58k
73386,1.2308136224746704,,,,,hero-wd-gate-router-p02-step58k
73401,1.256385087966919,,,,,hero-wd-gate-router-p02-step58k
73424,1.2451750040054321,,,,,hero-wd-gate-router-p02-step58k
73456,1.2339688539505005,,,,,hero-wd-gate-router-p02-step58k
73459,1.2336386442184448,,,,,hero-wd-gate-router-p02-step58k
73483,1.241940975189209,,,,,hero-wd-gate-router-p02-step58k
73500,1.2335671186447144,,,,,hero-wd-gate-router-p02-step58k
73501,1.252820372581482,,,,,hero-wd-gate-router-p02-step58k
73503,1.2343493700027466,,,,,hero-wd-gate-router-p02-step58k
73520,1.2478909492492676,,,,,hero-wd-gate-router-p02-step58k
73540,1.2477973699569702,,,,,hero-wd-gate-router-p02-step58k
73544,1.2480090856552124,,,,,hero-wd-gate-router-p02-step58k
73583,1.2378798723220825,,,,,hero-wd-gate-router-p02-step58k
73586,1.2412775754928589,,,,,hero-wd-gate-router-p02-step58k
73604,1.2395668029785156,,,,,hero-wd-gate-router-p02-step58k
73650,1.2481862306594849,,,,,hero-wd-gate-router-p02-step58k
73651,1.2453290224075317,,,,,hero-wd-gate-router-p02-step58k
73670,1.2373985052108765,,,,,hero-wd-gate-router-p02-step58k
73709,1.2362394332885742,,,,,hero-wd-gate-router-p02-step58k
73727,1.2373169660568237,,,,,hero-wd-gate-router-p02-step58k
73770,1.2221955060958862,,,,,hero-wd-gate-router-p02-step58k
73783,1.2328383922576904,,,,,hero-wd-gate-router-p02-step58k
73790,1.2435053586959839,,,,,hero-wd-gate-router-p02-step58k
73838,1.2360665798187256,,,,,hero-wd-gate-router-p02-step58k
73843,1.2405591011047363,,,,,hero-wd-gate-router-p02-step58k
73844,1.2381385564804077,,,,,hero-wd-gate-router-p02-step58k
73849,1.2393275499343872,,,,,hero-wd-gate-router-p02-step58k
73854,1.2277557849884033,,,,,hero-wd-gate-router-p02-step58k
73863,1.236218810081482,,,,,hero-wd-gate-router-p02-step58k
73866,1.2453360557556152,,,,,hero-wd-gate-router-p02-step58k
73868,1.230543613433838,,,,,hero-wd-gate-router-p02-step58k
73876,1.2391457557678223,,,,,hero-wd-gate-router-p02-step58k
73906,1.2357693910598755,,,,,hero-wd-gate-router-p02-step58k
73907,1.2457281351089478,,,,,hero-wd-gate-router-p02-step58k
73921,1.2329398393630981,,,,,hero-wd-gate-router-p02-step58k
73942,1.24280846118927,,,,,hero-wd-gate-router-p02-step58k
73955,1.2557871341705322,,,,,hero-wd-gate-router-p02-step58k
73974,1.2451508045196533,,,,,hero-wd-gate-router-p02-step58k
74004,1.2343024015426636,,,,,hero-wd-gate-router-p02-step58k
74046,1.2309871912002563,,,,,hero-wd-gate-router-p02-step58k
74053,1.237180471420288,,,,,hero-wd-gate-router-p02-step58k
74058,1.2455288171768188,,,,,hero-wd-gate-router-p02-step58k
74071,1.2503873109817505,,,,,hero-wd-gate-router-p02-step58k
74074,1.237589955329895,,,,,hero-wd-gate-router-p02-step58k
74099,1.2435497045516968,,,,,hero-wd-gate-router-p02-step58k
74109,1.2266449928283691,,,,,hero-wd-gate-router-p02-step58k
74164,1.2374491691589355,,,,,hero-wd-gate-router-p02-step58k
74175,1.2329587936401367,,,,,hero-wd-gate-router-p02-step58k
74202,1.23084557056427,,,,,hero-wd-gate-router-p02-step58k
74207,1.235373854637146,,,,,hero-wd-gate-router-p02-step58k
74225,1.2324695587158203,,,,,hero-wd-gate-router-p02-step58k
74231,1.2391719818115234,,,,,hero-wd-gate-router-p02-step58k
74259,1.2300937175750732,,,,,hero-wd-gate-router-p02-step58k
74302,1.239099383354187,,,,,hero-wd-gate-router-p02-step58k
74304,1.231427788734436,,,,,hero-wd-gate-router-p02-step58k
74313,1.2414882183074951,,,,,hero-wd-gate-router-p02-step58k
74342,1.2340255975723267,,,,,hero-wd-gate-router-p02-step58k
74348,1.2328581809997559,,,,,hero-wd-gate-router-p02-step58k
74351,1.2239364385604858,,,,,hero-wd-gate-router-p02-step58k
74364,1.244377613067627,,,,,hero-wd-gate-router-p02-step58k
74371,1.2437412738800049,,,,,hero-wd-gate-router-p02-step58k
74373,1.2310597896575928,,,,,hero-wd-gate-router-p02-step58k
74378,1.2345433235168457,,,,,hero-wd-gate-router-p02-step58k
74391,1.231839895248413,,,,,hero-wd-gate-router-p02-step58k
74477,1.2304468154907227,,,,,hero-wd-gate-router-p02-step58k
74482,1.2254928350448608,,,,,hero-wd-gate-router-p02-step58k
74486,1.2340008020401,,,,,hero-wd-gate-router-p02-step58k
74504,1.2229260206222534,,,,,hero-wd-gate-router-p02-step58k
74505,1.2246179580688477,,,,,hero-wd-gate-router-p02-step58k
74536,1.2270437479019165,,,,,hero-wd-gate-router-p02-step58k
74565,1.2425227165222168,,,,,hero-wd-gate-router-p02-step58k
74568,1.227496862411499,,,,,hero-wd-gate-router-p02-step58k
74590,1.2359519004821777,,,,,hero-wd-gate-router-p02-step58k
74615,1.2253131866455078,,,,,hero-wd-gate-router-p02-step58k
74617,1.2372912168502808,,,,,hero-wd-gate-router-p02-step58k
74636,1.2332755327224731,,,,,hero-wd-gate-router-p02-step58k
74641,1.2212876081466675,,,,,hero-wd-gate-router-p02-step58k
74652,1.2308703660964966,,,,,hero-wd-gate-router-p02-step58k
74720,1.2334963083267212,,,,,hero-wd-gate-router-p02-step58k
74731,1.2433137893676758,,,,,hero-wd-gate-router-p02-step58k
74736,1.226427674293518,,,,,hero-wd-gate-router-p02-step58k
74754,1.2328226566314697,,,,,hero-wd-gate-router-p02-step58k
74780,1.2316956520080566,,,,,hero-wd-gate-router-p02-step58k
74822,1.2441602945327759,,,,,hero-wd-gate-router-p02-step58k
74853,1.2228164672851562,,,,,hero-wd-gate-router-p02-step58k
74855,1.223729133605957,,,,,hero-wd-gate-router-p02-step58k
74866,1.2480354309082031,,,,,hero-wd-gate-router-p02-step58k
74868,1.2280863523483276,,,,,hero-wd-gate-router-p02-step58k
74871,1.2378054857254028,,,,,hero-wd-gate-router-p02-step58k
74883,1.228712558746338,,,,,hero-wd-gate-router-p02-step58k
74930,1.2292591333389282,,,,,hero-wd-gate-router-p02-step58k
74949,1.2380833625793457,,,,,hero-wd-gate-router-p02-step58k
74951,1.2240808010101318,,,,,hero-wd-gate-router-p02-step58k
74976,1.224008321762085,,,,,hero-wd-gate-router-p02-step58k
74987,1.2336478233337402,,,,,hero-wd-gate-router-p02-step58k
74999,1.227681279182434,,2.305534839630127,,2.0694453716278076,hero-wd-gate-router-p02-step58k
75006,1.223223328590393,,,,,hero-wd-gate-router-p02-step58k
75011,1.2245994806289673,,,,,hero-wd-gate-router-p02-step58k
75015,1.2443428039550781,,,,,hero-wd-gate-router-p02-step58k
75042,1.2266287803649902,,,,,hero-wd-gate-router-p02-step58k
75059,1.2221713066101074,,,,,hero-wd-gate-router-p02-step58k
75076,1.2274595499038696,,,,,hero-wd-gate-router-p02-step58k
75134,1.2304977178573608,,,,,hero-wd-gate-router-p02-step58k
75151,1.2225446701049805,,,,,hero-wd-gate-router-p02-step58k
75158,1.2278133630752563,,,,,hero-wd-gate-router-p02-step58k
75187,1.2331770658493042,,,,,hero-wd-gate-router-p02-step58k
75199,1.2305855751037598,,,,,hero-wd-gate-router-p02-step58k
75209,1.2256138324737549,,,,,hero-wd-gate-router-p02-step58k
75221,1.2432447671890259,,,,,hero-wd-gate-router-p02-step58k
75242,1.2221570014953613,,,,,hero-wd-gate-router-p02-step58k
75246,1.2295416593551636,,,,,hero-wd-gate-router-p02-step58k
75266,1.230291724205017,,,,,hero-wd-gate-router-p02-step58k
75270,1.2377249002456665,,,,,hero-wd-gate-router-p02-step58k
75271,1.237708330154419,,,,,hero-wd-gate-router-p02-step58k
75301,1.2281887531280518,,,,,hero-wd-gate-router-p02-step58k
75311,1.2431628704071045,,,,,hero-wd-gate-router-p02-step58k
75383,1.2327607870101929,,,,,hero-wd-gate-router-p02-step58k
75390,1.23512601852417,,,,,hero-wd-gate-router-p02-step58k
75413,1.2494572401046753,,,,,hero-wd-gate-router-p02-step58k
75431,1.2397865056991577,,,,,hero-wd-gate-router-p02-step58k
75437,1.2447999715805054,,,,,hero-wd-gate-router-p02-step58k
75440,1.246199131011963,,,,,hero-wd-gate-router-p02-step58k
75445,1.242291808128357,,,,,hero-wd-gate-router-p02-step58k
75452,1.2255312204360962,,,,,hero-wd-gate-router-p02-step58k
75456,1.2296321392059326,,,,,hero-wd-gate-router-p02-step58k
75461,1.2329694032669067,,,,,hero-wd-gate-router-p02-step58k
75465,1.2380008697509766,,,,,hero-wd-gate-router-p02-step58k
75472,1.2387611865997314,,,,,hero-wd-gate-router-p02-step58k
75488,1.2417463064193726,,,,,hero-wd-gate-router-p02-step58k
75520,1.2448567152023315,,,,,hero-wd-gate-router-p02-step58k
75545,1.2197012901306152,,,,,hero-wd-gate-router-p02-step58k
75555,1.2398070096969604,,,,,hero-wd-gate-router-p02-step58k
75566,1.231627345085144,,,,,hero-wd-gate-router-p02-step58k
75616,1.2290623188018799,,,,,hero-wd-gate-router-p02-step58k
75621,1.237687110900879,,,,,hero-wd-gate-router-p02-step58k
75640,1.2395297288894653,,,,,hero-wd-gate-router-p02-step58k
75669,1.2224979400634766,,,,,hero-wd-gate-router-p02-step58k
75674,1.2331963777542114,,,,,hero-wd-gate-router-p02-step58k
75692,1.2274930477142334,,,,,hero-wd-gate-router-p02-step58k
75699,1.2268935441970825,,,,,hero-wd-gate-router-p02-step58k
75730,1.2320220470428467,,,,,hero-wd-gate-router-p02-step58k
75739,1.2342334985733032,,,,,hero-wd-gate-router-p02-step58k
75740,1.2340116500854492,,,,,hero-wd-gate-router-p02-step58k
75746,1.2305573225021362,,,,,hero-wd-gate-router-p02-step58k
75752,1.2324880361557007,,,,,hero-wd-gate-router-p02-step58k
75757,1.2449837923049927,,,,,hero-wd-gate-router-p02-step58k
75759,1.2320914268493652,,,,,hero-wd-gate-router-p02-step58k
75762,1.2321984767913818,,,,,hero-wd-gate-router-p02-step58k
75787,1.2395228147506714,,,,,hero-wd-gate-router-p02-step58k
75788,1.2303876876831055,,,,,hero-wd-gate-router-p02-step58k
75793,1.2238142490386963,,,,,hero-wd-gate-router-p02-step58k
75809,1.2257894277572632,,,,,hero-wd-gate-router-p02-step58k
75812,1.226245403289795,,,,,hero-wd-gate-router-p02-step58k
75813,1.221630573272705,,,,,hero-wd-gate-router-p02-step58k
75864,1.2383151054382324,,,,,hero-wd-gate-router-p02-step58k
75874,1.2308331727981567,,,,,hero-wd-gate-router-p02-step58k
75877,1.2304000854492188,,,,,hero-wd-gate-router-p02-step58k
75880,1.2338554859161377,,,,,hero-wd-gate-router-p02-step58k
75886,1.244696855545044,,,,,hero-wd-gate-router-p02-step58k
75893,1.2362467050552368,,,,,hero-wd-gate-router-p02-step58k
75895,1.2334944009780884,,,,,hero-wd-gate-router-p02-step58k
75908,1.2330174446105957,,,,,hero-wd-gate-router-p02-step58k
75920,1.2466992139816284,,,,,hero-wd-gate-router-p02-step58k
75948,1.2369987964630127,,,,,hero-wd-gate-router-p02-step58k
75950,1.2333984375,,,,,hero-wd-gate-router-p02-step58k
75961,1.2537399530410767,,,,,hero-wd-gate-router-p02-step58k
75976,1.241041898727417,,,,,hero-wd-gate-router-p02-step58k
75995,1.2377734184265137,,,,,hero-wd-gate-router-p02-step58k
76002,1.2433518171310425,,,,,hero-wd-gate-router-p02-step58k
76013,1.2352638244628906,,,,,hero-wd-gate-router-p02-step58k
76028,1.2485344409942627,,,,,hero-wd-gate-router-p02-step58k
76032,1.2293280363082886,,,,,hero-wd-gate-router-p02-step58k
76037,1.2464481592178345,,,,,hero-wd-gate-router-p02-step58k
